Id,Inode,Jnode,LatitudIn,LongitudIn,LatitudJn,LongitudJn
21-2183,21,2183,6.26919062967195,-75.5454927980332,6.2689000830602,-75.545413628016
22-2184,22,2184,6.26417523830633,-75.5493295723034,6.26567972780184,-75.5484685903417
22-2185,22,2185,6.26417523830633,-75.5493295723034,6.26318797531346,-75.5505398921543
23-2186,23,2186,6.29902341691728,-75.5458131682236,6.29840514844792,-75.5453149020292
23-2187,23,2187,6.29902341691728,-75.5458131682236,6.29902283987634,-75.5463646420162
24-2188,24,2188,6.29563023654608,-75.5467679181332,6.29540285966173,-75.5459051872371
24-2190,24,2190,6.29563023654608,-75.5467679181332,6.29527581701014,-75.547825477952
24-2191,24,2191,6.29563023654608,-75.5467679181332,6.29441805110289,-75.5468118528755
25-2168,25,2168,6.29327361600492,-75.5471807857712,6.29319925007456,-75.5453493162484
25-2192,25,2192,6.29327361600492,-75.5471807857712,6.29266691303438,-75.5460893582522
26-2193,26,2193,6.3020609413011,-75.5475973433196,6.30155325545531,-75.5486636023577
26-2194,26,2194,6.3020609413011,-75.5475973433196,6.30426256979477,-75.5463990571919
27-2195,27,2195,6.29905695611482,-75.5483355203337,6.29953138904205,-75.5491903095232
28-2197,28,2197,6.29751999513312,-75.5475473810122,6.29782527888815,-75.5469144660115
29-2198,29,2198,6.29595377058124,-75.5487842898619,6.29513028885041,-75.5490817616831
30-2199,30,2199,6.29309535350989,-75.548727047076,6.29355031141272,-75.5483353925905
31-2200,31,2200,6.28994685305657,-75.5492571282678,6.28942174018571,-75.5496905159444
31-2170,31,2170,6.28994685305657,-75.5492571282678,6.29053862207209,-75.5488774871075
32-2201,32,2201,6.28740242141646,-75.551686313857,6.28739361273834,-75.5498511123347
32-3931,32,3931,6.28740242141646,-75.551686313857,6.28837429435248,-75.5527439315093
33-2202,33,2202,6.28363098866241,-75.551049520075,6.28662411563314,-75.5498867480005
33-2203,33,2203,6.28363098866241,-75.551049520075,6.28340470070647,-75.5511848863116
34-2204,34,2204,6.27905398255304,-75.5508819828479,6.27845534331912,-75.5513424039927
34-2205,34,2205,6.27905398255304,-75.5508819828479,6.27931595884122,-75.5512167461702
35-3985,35,3985,6.27297408719003,-75.5519332887515,6.27014519035314,-75.5496070186429
35-2206,35,2206,6.27297408719003,-75.5519332887515,6.27074658426344,-75.5524419922665
35-2207,35,2207,6.27297408719003,-75.5519332887515,6.2748383608248,-75.5511397179813
36-2208,36,2208,6.2682517188563,-75.5523622442017,6.2679087964211,-75.5515844419241
37-2210,37,2210,6.26450554446124,-75.5535063792945,6.2640894468668,-75.5534969010042
37-2211,37,2211,6.26450554446124,-75.5535063792945,6.26439000504183,-75.5515536269422
38-3952,38,3952,6.30339780899615,-75.5494159130737,6.30243396875605,-75.5523066371189
38-2212,38,2212,6.30339780899615,-75.5494159130737,6.30427678209371,-75.54965638051
38-2213,38,2213,6.30339780899615,-75.5494159130737,6.30260266442251,-75.548772618421
39-2214,39,2214,6.29919899451161,-75.550894148353,6.29812340249803,-75.5500793656167
40-2215,40,2215,6.29721009088154,-75.5497800669217,6.29712177718365,-75.5502152541525
41-2216,41,2216,6.29491103736566,-75.5511246814354,6.29563551186547,-75.5503570027823
41-2220,41,2220,6.29491103736566,-75.5511246814354,6.29376231608914,-75.551033066037
41-2223,41,2223,6.29491103736566,-75.5511246814354,6.29547990839798,-75.5520855511164
42-2224,42,2224,6.29361653324058,-75.552027363273,6.29295628800693,-75.5527270686682
42-2227,42,2227,6.29361653324058,-75.552027363273,6.29346119299193,-75.5504080101386
43-2232,43,2232,6.29146170998423,-75.5538422140476,6.29122175998628,-75.5540162484413
43-2233,43,2233,6.29146170998423,-75.5538422140476,6.2923487151543,-75.5529622207433
44-2234,44,2234,6.28533589239113,-75.5555443512759,6.28574646364552,-75.5554334779274
44-2235,44,2235,6.28533589239113,-75.5555443512759,6.2845013465866,-75.5560262969367
45-3956,45,3956,6.28092977277318,-75.5563080985357,6.27921121132546,-75.5569201561745
45-2236,45,2236,6.28092977277318,-75.5563080985357,6.28219693353026,-75.5556043037683
46-2237,46,2237,6.27893237809445,-75.5546787419069,6.27900418817546,-75.5541364055585
47-2238,47,2238,6.27341305969186,-75.5559746796553,6.27296274502445,-75.5551775436859
47-2239,47,2239,6.27341305969186,-75.5559746796553,6.27166643113475,-75.5572052251201
48-2242,48,2242,6.2659761640674,-75.5571420006219,6.26710591852155,-75.5580562385926
48-2245,48,2245,6.2659761640674,-75.5571420006219,6.26471138694515,-75.55682532067
49-2246,49,2246,6.30561859974734,-75.5536492838698,6.3064070975292,-75.5541693167481
49-2247,49,2247,6.30561859974734,-75.5536492838698,6.30427242214947,-75.5524543374684
50-2249,50,2249,6.3003639329859,-75.5527577359296,6.3004779420334,-75.5526529097151
51-2250,51,2250,6.29770302153097,-75.5541200409686,6.29878644132344,-75.5531930796671
52-2251,52,2251,6.29697198899595,-75.552537175324,6.29685401078039,-75.5528986712647
53-2252,53,2252,6.2949253289609,-75.5547137681781,6.29508261109418,-75.5550549690152
53-2254,53,2254,6.2949253289609,-75.5547137681781,6.29468478444731,-75.5543367057248
54-2256,54,2256,6.27421436339028,-75.5595192551101,6.2721600600696,-75.5603668318074
54-2255,54,2255,6.27421436339028,-75.5595192551101,6.27616019253925,-75.558109127406
55-2257,55,2257,6.26694931518174,-75.5607047893699,6.26675677851061,-75.5599395750338
56-2258,56,2258,6.30143743457332,-75.5555343341936,6.30027433001585,-75.5569953048354
57-2262,57,2262,6.29874971713513,-75.5565801791977,6.2990393173961,-75.5564539200012
58-2266,58,2266,6.29623383931457,-75.5576533192786,6.295912274124,-75.5574330323263
58-2268,58,2268,6.29623383931457,-75.5576533192786,6.29658448496311,-75.558271187445
59-2267,59,2267,6.2932293035978,-75.5588976962777,6.29191941206689,-75.5597613494885
60-2269,60,2269,6.29080461615771,-75.5592838428932,6.29152441666966,-75.5597459137549
61-3241,61,3241,6.28689541184716,-75.5606085943224,6.2885501799679,-75.5611799092944
61-3242,61,3242,6.28689541184716,-75.5606085943224,6.28608279063026,-75.5614729786443
62-2274,62,2274,6.28073498709204,-75.5608280063495,6.27981255877928,-75.560451572102
62-2270,62,2270,6.28073498709204,-75.5608280063495,6.28188465659024,-75.5603174009829
63-2281,63,2281,6.27510656623494,-75.5626300109495,6.27402088064467,-75.5612253696368
63-2275,63,2275,6.27510656623494,-75.5626300109495,6.2760384669958,-75.5624592479594
63-2276,63,2276,6.27510656623494,-75.5626300109495,6.27543027929483,-75.5644293441062
64-2282,64,2282,6.27051932133627,-75.5635833370162,6.27281095057497,-75.5641061492533
64-2283,64,2283,6.27051932133627,-75.5635833370162,6.27072551530774,-75.565310207524
65-2285,65,2285,6.26651079184649,-75.5647361512939,6.26579766157245,-75.563352270161
65-2286,65,2286,6.26651079184649,-75.5647361512939,6.26641975987332,-75.5621014079655
65-3943,65,3943,6.26651079184649,-75.5647361512939,6.26675257053629,-75.5670144854927
66-2288,66,2288,6.28713576820109,-75.5642159449263,6.28739057002472,-75.5634156597283
66-2287,66,2287,6.28713576820109,-75.5642159449263,6.28740685869823,-75.564478406843
67-2289,67,2289,6.2808575067853,-75.5646611928633,6.28244065553164,-75.5645363355149
67-2290,67,2290,6.2808575067853,-75.5646611928633,6.27980045533679,-75.5634486664977
67-2292,67,2292,6.2808575067853,-75.5646611928633,6.28023048496381,-75.5653054843916
68-2296,68,2296,6.27859377492712,-75.5667741564682,6.28142528063132,-75.5666144944545
68-2293,68,2293,6.27859377492712,-75.5667741564682,6.27410677340658,-75.5670405099959
68-2294,68,2294,6.27859377492712,-75.5667741564682,6.27743632566327,-75.5663932184377
69-2297,69,2297,6.27227851695065,-75.5679696612777,6.2710957097162,-75.5659434099081
70-2299,70,2299,6.26751001737093,-75.5692301000178,6.26731623861743,-75.5668232318052
70-2301,70,2301,6.26751001737093,-75.5692301000178,6.26773414722151,-75.5710835403878
70-3238,70,3238,6.26751001737093,-75.5692301000178,6.26471018804267,-75.5693466880735
71-2304,71,2304,6.30741350372746,-75.558533162955,6.30734822306429,-75.5603593120649
71-2306,71,2306,6.30741350372746,-75.558533162955,6.30581530314264,-75.5579993902377
72-2308,72,2308,6.29979402265388,-75.5612552601631,6.30153192270948,-75.5585760561642
72-2309,72,2309,6.29979402265388,-75.5612552601631,6.30030590613347,-75.5647093042991
73-2312,73,2312,6.29262487601313,-75.5657768167119,6.2989203840602,-75.5661090893267
73-2310,73,2310,6.29262487601313,-75.5657768167119,6.2938362851953,-75.5664471201035
73-2311,73,2311,6.29262487601313,-75.5657768167119,6.2918461274919,-75.564049996897
74-2313,74,2313,6.28439865334169,-75.5690947468187,6.28676766184268,-75.5700013532081
74-3281,74,3281,6.28439865334169,-75.5690947468187,6.28363897530802,-75.5689402369031
75-2316,75,2316,6.27848065812768,-75.5709777153506,6.28049938276167,-75.5695877225725
75-2317,75,2317,6.27848065812768,-75.5709777153506,6.27957788156964,-75.5719903980426
76-2324,76,2324,6.27302448708121,-75.5724091472858,6.27291336509689,-75.5747594446021
76-2318,76,2318,6.27302448708121,-75.5724091472858,6.27257115081037,-75.5733668997804
76-2319,76,2319,6.27302448708121,-75.5724091472858,6.2746890577077,-75.5722753619619
77-2320,77,2320,6.26796609032615,-75.5740579485808,6.26751587607066,-75.5721590608061
77-2321,77,2321,6.26796609032615,-75.5740579485808,6.27023104720732,-75.5758783318627
77-2326,77,2326,6.26796609032615,-75.5740579485808,6.2678630373472,-75.5744766542819
78-2329,78,2329,6.26253629782854,-75.5761763894722,6.25932338003399,-75.5776915598979
78-2372,78,2372,6.26253629782854,-75.5761763894722,6.262107404622,-75.5795749136469
79-2330,79,2330,6.30848658028112,-75.5616714369299,6.31110682261368,-75.5637952461955
79-2331,79,2331,6.30848658028112,-75.5616714369299,6.30825300532847,-75.5601704290198
80-2332,80,2332,6.30426783882454,-75.5648220760734,6.30630433218769,-75.5637213188979
80-2333,80,2333,6.30426783882454,-75.5648220760734,6.30387639372564,-75.5668561004248
80-2335,80,2335,6.30426783882454,-75.5648220760734,6.3023935003541,-75.5665377611367
81-2336,81,2336,6.29756037232021,-75.5690005779753,6.29797991110217,-75.5689589500681
81-2341,81,2341,6.29756037232021,-75.5690005779753,6.29508137622485,-75.5699412266967
81-3430,81,3430,6.29756037232021,-75.5690005779753,6.29392429681048,-75.5686982858193
81-2343,81,2343,6.29756037232021,-75.5690005779753,6.29878303795699,-75.5676367898229
82-2344,82,2344,6.29045590682032,-75.5722293030372,6.29006594812692,-75.5731329134335
82-2346,82,2346,6.29045590682032,-75.5722293030372,6.29059607078252,-75.5706549148075
82-3279,82,3279,6.29045590682032,-75.5722293030372,6.29409888439231,-75.5725738736893
83-2352,83,2352,6.28591307791635,-75.5739148718996,6.28720714331277,-75.570259311364
83-2347,83,2347,6.28591307791635,-75.5739148718996,6.28737257309537,-75.5732894560836
83-2349,83,2349,6.28591307791635,-75.5739148718996,6.28561287881508,-75.5754513919362
84-2356,84,2356,6.28444534817959,-75.5760196457761,6.28746047742973,-75.5781762327203
84-2358,84,2358,6.28444534817959,-75.5760196457761,6.28346313407232,-75.5759220476144
84-2359,84,2359,6.28444534817959,-75.5760196457761,6.28217722930739,-75.5753671031242
85-2360,85,2360,6.27876708881238,-75.5737533607959,6.28040058146698,-75.5724072436009
86-2361,86,2361,6.27600488213765,-75.5767064580522,6.27512661616866,-75.5774558209422
86-2362,86,2362,6.27600488213765,-75.5767064580522,6.27775166022777,-75.5758495649242
87-2363,87,2363,6.27265784872732,-75.5767931790001,6.27424962507899,-75.5770480514933
87-2366,87,2366,6.27265784872732,-75.5767931790001,6.27418944324654,-75.5741913168033
87-2367,87,2367,6.27265784872732,-75.5767931790001,6.2716842924734,-75.578928520842
88-3269,88,3269,6.26666456013035,-75.581306571641,6.26794325749553,-75.5768593536436
89-2373,89,2373,6.26036818797469,-75.5817696782747,6.26096334251421,-75.583451749251
89-2374,89,2374,6.26036818797469,-75.5817696782747,6.25911497495789,-75.5811708803668
90-2378,90,2378,6.31038960910501,-75.5668719077658,6.31068961161906,-75.56988983182
90-2379,90,2379,6.31038960910501,-75.5668719077658,6.3093059059837,-75.5638483366992
90-2381,90,2381,6.31038960910501,-75.5668719077658,6.30876597736329,-75.5664625216425
91-2384,91,2384,6.30586467538873,-75.5687474465332,6.30684680736857,-75.5704743464165
91-2333,91,2333,6.30586467538873,-75.5687474465332,6.30387639372564,-75.5668561004248
91-2382,91,2382,6.30586467538873,-75.5687474465332,6.30714011893576,-75.5687578772069
92-3889,92,3889,6.30101982394045,-75.5736421529098,6.30018754415377,-75.5737045227286
92-2386,92,2386,6.30101982394045,-75.5736421529098,6.30239949792853,-75.5741927865383
92-5779,92,5779,6.30101982394045,-75.5736421529098,6.30098152516255,-75.5753091136305
92-2389,92,2389,6.30101982394045,-75.5736421529098,6.30070423525713,-75.5727196700309
93-3272,93,3272,6.29279380988097,-75.5767339861424,6.29549029086088,-75.5765690386068
93-2395,93,2395,6.29279380988097,-75.5767339861424,6.293681371592,-75.5757585989556
93-2396,93,2396,6.29279380988097,-75.5767339861424,6.29280410287287,-75.5774858255573
94-2397,94,2397,6.28199104333771,-75.5786476515298,6.28149142386613,-75.5805455438226
94-2398,94,2398,6.28199104333771,-75.5786476515298,6.27945370999681,-75.5754129523489
94-2399,94,2399,6.28199104333771,-75.5786476515298,6.28333165620635,-75.5815181782552
95-3512,95,3512,6.27878515607819,-75.581970891364,6.27935958535522,-75.5778672907836
95-2401,95,2401,6.27878515607819,-75.581970891364,6.27942550260043,-75.5836801942932
95-2397,95,2397,6.27878515607819,-75.581970891364,6.28149142386613,-75.5805455438226
96-2408,96,2408,6.27632070979628,-75.5855570811474,6.27258438941529,-75.5859325923329
96-2410,96,2410,6.27632070979628,-75.5855570811474,6.27866118099069,-75.5877255460335
96-2406,96,2406,6.27632070979628,-75.5855570811474,6.27585016894852,-75.5857011974026
97-2411,97,2411,6.27434476304505,-75.589098584295,6.27295185197473,-75.5921064719015
97-2407,97,2407,6.27434476304505,-75.589098584295,6.27322447108932,-75.587867879062
98-2407,98,2407,6.27198563921976,-75.5874777697048,6.27322447108932,-75.587867879062
99-2417,99,2417,6.26871012453687,-75.5883238615283,6.27136581007124,-75.5916716448874
99-2418,99,2418,6.26871012453687,-75.5883238615283,6.26791570895314,-75.586885617275
100-3907,100,3907,6.30707029344359,-75.5746884769754,6.30866258274838,-75.5747833924372
100-2420,100,2420,6.30707029344359,-75.5746884769754,6.30533996717416,-75.577028094293
100-2422,100,2422,6.30707029344359,-75.5746884769754,6.30529996969404,-75.5722817197332
101-2424,101,2424,6.30057958530306,-75.5791111990482,6.29962228714344,-75.5820367767791
101-2426,101,2426,6.30057958530306,-75.5791111990482,6.29889524540354,-75.5797856096618
101-3277,101,3277,6.30057958530306,-75.5791111990482,6.29762133595156,-75.5789421268192
101-2423,101,2423,6.30057958530306,-75.5791111990482,6.30187513227065,-75.5773045226034
102-2427,102,2427,6.29454460115534,-75.5804244152909,6.29495246343855,-75.5797016327267
102-2436,102,2436,6.29454460115534,-75.5804244152909,6.29161212747059,-75.5819037834979
102-2429,102,2429,6.29454460115534,-75.5804244152909,6.2939649591782,-75.5810656419495
102-3271,102,3271,6.29454460115534,-75.5804244152909,6.29667098624063,-75.5798572264406
103-2432,103,2432,6.28882539098548,-75.5824792655763,6.28806862708035,-75.5818884319924
103-2433,103,2433,6.28882539098548,-75.5824792655763,6.28680764393744,-75.5829651962586
103-2436,103,2436,6.28882539098548,-75.5824792655763,6.29161212747059,-75.5819037834979
103-2437,103,2437,6.28882539098548,-75.5824792655763,6.29138552062996,-75.5843172764113
104-2440,104,2440,6.28510305002979,-75.5865342026931,6.28332733948138,-75.586186679661
104-2441,104,2441,6.28510305002979,-75.5865342026931,6.2866488063451,-75.5870399469808
104-3280,104,3280,6.28510305002979,-75.5865342026931,6.28511108123956,-75.5850436065783
104-2439,104,2439,6.28510305002979,-75.5865342026931,6.28521355460944,-75.5868431762811
105-2442,105,2442,6.28090164565322,-75.590245014844,6.27954443748832,-75.5905508516853
105-2443,105,2443,6.28090164565322,-75.590245014844,6.28071318201836,-75.5889158960094
105-2444,105,2444,6.28090164565322,-75.590245014844,6.2823356045719,-75.5905627549723
106-4052,106,4052,6.28207033348657,-75.5966467914559,6.28413134625796,-75.5978876501036
106-2445,106,2445,6.28207033348657,-75.5966467914559,6.28006113530139,-75.5963599726061
107-2736,107,2736,6.2757823326548,-75.5977063640756,6.27189781768858,-75.5938870587937
107-3387,107,3387,6.2757823326548,-75.5977063640756,6.27984745528305,-75.5997589627635
107-2446,107,2446,6.2757823326548,-75.5977063640756,6.27492595210199,-75.5951018480088
108-2449,108,2449,6.30715691180335,-75.5781601852884,6.30389094333124,-75.5785633945998
108-2451,108,2451,6.30715691180335,-75.5781601852884,6.30564440340584,-75.5798400665616
108-2447,108,2447,6.30715691180335,-75.5781601852884,6.3090485166439,-75.5772220497515
109-2458,109,2458,6.30679218722437,-75.5807634876974,6.30413327148213,-75.5810172093728
109-2451,109,2451,6.30679218722437,-75.5807634876974,6.30564440340584,-75.5798400665616
109-2452,109,2452,6.30679218722437,-75.5807634876974,6.30558453326274,-75.5818605004078
110-3938,110,3938,6.30633633457381,-75.5839543245978,6.30321737195441,-75.5823235312017
110-3939,110,3939,6.30633633457381,-75.5839543245978,6.3089612731504,-75.5824973483015
111-2459,111,2459,6.29728092546348,-75.5844956686542,6.29505678373208,-75.5834987336415
111-3925,111,3925,6.29728092546348,-75.5844956686542,6.3001902072276,-75.5835132329643
112-2461,112,2461,6.29197334690805,-75.5905106275264,6.29015959210814,-75.5865669896845
112-2462,112,2462,6.29197334690805,-75.5905106275264,6.29188261209682,-75.589495594096
112-2463,112,2463,6.29197334690805,-75.5905106275264,6.29386506301839,-75.592214434675
113-2464,113,2464,6.28747301405302,-75.594564640363,6.28735776962392,-75.5924942832777
113-2465,113,2465,6.28747301405302,-75.594564640363,6.28163129511499,-75.5927667414312
114-4052,114,4052,6.28779258815096,-75.5998806942211,6.28413134625796,-75.5978876501036
115-4538,115,4538,6.28189974619832,-75.6034176952274,6.28310878807678,-75.601532645188
115-3623,115,3623,6.28189974619832,-75.6034176952274,6.2823781220118,-75.6108193549303
116-2528,116,2528,6.27748348324821,-75.6051031097286,6.27833475184601,-75.6042633615378
116-5634,116,5634,6.27748348324821,-75.6051031097286,6.2765970444786,-75.6050659264179
117-4633,117,4633,6.27587945073061,-75.6153888512537,6.27439503284136,-75.6171807598176
118-2466,118,2466,6.27316826203564,-75.6132341481358,6.27115702120192,-75.6128234645666
119-6709,119,6709,6.23552975984327,-75.5290221843369,6.23504437418826,-75.5285276570831
119-4142,119,4142,6.23552975984327,-75.5290221843369,6.23692089401714,-75.5309599893157
120-6144,120,6144,6.23352190553665,-75.5329047641743,6.23423662435145,-75.5321153277746
120-6713,120,6713,6.23352190553665,-75.5329047641743,6.23641204781956,-75.5364825001688
120-2467,120,2467,6.23352190553665,-75.5329047641743,6.23428091810934,-75.5356907470168
120-2469,120,2469,6.23352190553665,-75.5329047641743,6.23104650106025,-75.5323211592812
121-2470,121,2470,6.22968905763853,-75.5351108370632,6.23090990085547,-75.5374449552727
121-2471,121,2471,6.22968905763853,-75.5351108370632,6.23021927176836,-75.5296063795487
122-4179,122,4179,6.23859418848644,-75.5400464094583,6.23829139748379,-75.5442042805259
122-4141,122,4141,6.23859418848644,-75.5400464094583,6.23703167504911,-75.5399267728936
122-4111,122,4111,6.23859418848644,-75.5400464094583,6.24072501578885,-75.5385405191452
123-2472,123,2472,6.23378654564036,-75.5441866886689,6.23233319938829,-75.5412784051714
123-2473,123,2473,6.23378654564036,-75.5441866886689,6.2366989111184,-75.5446094154209
123-2474,123,2474,6.23378654564036,-75.5441866886689,6.23333138526319,-75.5448144133399
123-4121,123,4121,6.23378654564036,-75.5441866886689,6.23565952718339,-75.5437495927528
124-2475,124,2475,6.22874733590753,-75.5448814354375,6.22677420339104,-75.542694144608
124-4151,124,4151,6.22874733590753,-75.5448814354375,6.22756570549813,-75.5483927330438
125-4183,125,4183,6.25288687536926,-75.5397989027853,6.24869249830251,-75.5385240791867
125-2959,125,2959,6.25288687536926,-75.5397989027853,6.25416034720168,-75.5417347256443
126-2476,126,2476,6.24956293900389,-75.5437910503051,6.24547176697789,-75.541784545943
126-4109,126,4109,6.24956293900389,-75.5437910503051,6.24997917492105,-75.543883909052
127-4140,127,4140,6.24444119519213,-75.5455304120054,6.24227738270356,-75.5484760289821
127-2477,127,2477,6.24444119519213,-75.5455304120054,6.2451701947944,-75.5458399266208
127-4181,127,4181,6.24444119519213,-75.5455304120054,6.24315927836224,-75.5448894969797
128-6501,128,6501,6.23786057361538,-75.5455892572366,6.24015300614927,-75.5449834667618
128-2479,128,2479,6.23786057361538,-75.5455892572366,6.23633258045939,-75.5432648054109
129-2480,129,2480,6.23710938635455,-75.5500335366006,6.23607454825167,-75.5521470223981
129-2481,129,2481,6.23710938635455,-75.5500335366006,6.23863682219452,-75.5529051751183
129-2482,129,2482,6.23710938635455,-75.5500335366006,6.23793930501603,-75.5488809479298
129-5964,129,5964,6.23710938635455,-75.5500335366006,6.24048013599419,-75.550501856633
130-2483,130,2483,6.2325749348858,-75.5524152171592,6.23403215732438,-75.5525798057488
130-3654,130,3654,6.2325749348858,-75.5524152171592,6.22922784800347,-75.5528699064661
131-2484,131,2484,6.25885725356467,-75.5484109882759,6.25654623137239,-75.5518717433548
131-2485,131,2485,6.25885725356467,-75.5484109882759,6.25880337201789,-75.5524169757967
132-2487,132,2487,6.25427170278071,-75.5477553432215,6.25206355186958,-75.5486841397005
133-2488,133,2488,6.24905826162333,-75.5506697417174,6.24909245688054,-75.5511806957553
133-4184,133,4184,6.24905826162333,-75.5506697417174,6.24821856821188,-75.5479673504315
134-2489,134,2489,6.24522170846213,-75.5517414477941,6.24584913370058,-75.5547178600508
134-2490,134,2490,6.24522170846213,-75.5517414477941,6.24649827614713,-75.5543409687885
134-6494,134,6494,6.24522170846213,-75.5517414477941,6.24274026078036,-75.5500016637572
135-3660,135,3660,6.24286721376835,-75.5541977508751,6.2437766195344,-75.5581942087327
135-4189,135,4189,6.24286721376835,-75.5541977508751,6.24311464096304,-75.55354754538
135-2494,135,2494,6.24286721376835,-75.5541977508751,6.24169129604346,-75.5541603566896
136-3689,136,3689,6.2406491316812,-75.5559581310853,6.24281958203019,-75.5564756754453
136-2491,136,2491,6.2406491316812,-75.5559581310853,6.2414891502285,-75.5571341590499
136-4894,136,4894,6.2406491316812,-75.5559581310853,6.24113833934644,-75.5554107888217
136-2495,136,2495,6.2406491316812,-75.5559581310853,6.24001759332135,-75.5532989946947
137-2496,137,2496,6.23833037243114,-75.5588212094421,6.23847862542743,-75.5590643754485
137-2498,137,2498,6.23833037243114,-75.5588212094421,6.23717236519637,-75.5589555752774
138-2505,138,2505,6.23075127563442,-75.5575928721244,6.23142715464468,-75.5600071004175
138-2501,138,2501,6.23075127563442,-75.5575928721244,6.23413090074492,-75.5564320279203
138-3657,138,3657,6.23075127563442,-75.5575928721244,6.23121672314684,-75.5569128675818
139-2506,139,2506,6.25922041535266,-75.5557517401329,6.25983524302317,-75.556023586153
139-2507,139,2507,6.25922041535266,-75.5557517401329,6.25955703134901,-75.5575672990448
140-2512,140,2512,6.25515862846177,-75.5559553640292,6.25531119128399,-75.5571035791272
140-2508,140,2508,6.25515862846177,-75.5559553640292,6.25515086674692,-75.5529184105856
140-2510,140,2510,6.25515862846177,-75.5559553640292,6.2544965703449,-75.5575727852129
141-2513,141,2513,6.25251487722374,-75.5581944282716,6.25099719383112,-75.5562944781112
141-2514,141,2514,6.25251487722374,-75.5581944282716,6.25210674974365,-75.559197406241
142-2515,142,2515,6.24879714744009,-75.5581000905168,6.24930182956761,-75.5598724040451
142-2516,142,2516,6.24879714744009,-75.5581000905168,6.2489695929377,-75.5575578922148
143-4120,143,4120,6.24606353785763,-75.5597695267086,6.24515762924528,-75.5610160312596
143-6130,143,6130,6.24606353785763,-75.5597695267086,6.24424143066279,-75.5591303719875
143-2517,143,2517,6.24606353785763,-75.5597695267086,6.24624512665517,-75.5591369451934
143-2519,143,2519,6.24606353785763,-75.5597695267086,6.24764354511174,-75.562591577903
144-2520,144,2520,6.24368206426238,-75.5620449737232,6.24358206806087,-75.5625058859205
144-2521,144,2521,6.24368206426238,-75.5620449737232,6.24447806578406,-75.562072941243
144-2522,144,2522,6.24368206426238,-75.5620449737232,6.24324012137255,-75.5608241592737
145-2523,145,2523,6.23705164549809,-75.5618932769032,6.23746787919392,-75.561133000213
145-2524,145,2524,6.23705164549809,-75.5618932769032,6.23935303562383,-75.5624553948012
145-2525,145,2525,6.23705164549809,-75.5618932769032,6.23684289769448,-75.5625438964185
146-2527,146,2527,6.22898139017228,-75.5631953933551,6.22475693552893,-75.5605943642531
146-2526,146,2526,6.22898139017228,-75.5631953933551,6.22800956193203,-75.5647530745653
146-2503,146,2503,6.22898139017228,-75.5631953933551,6.2301161489412,-75.5609488228826
147-2529,147,2529,6.22094665208881,-75.5565972582722,6.21891218975512,-75.5557906322201
148-2531,148,2531,6.21932983304875,-75.562886822248,6.21827828455311,-75.5590169598762
148-2532,148,2532,6.21932983304875,-75.562886822248,6.21528764443528,-75.561671285125
149-2536,149,2536,6.26124163985113,-75.5604907811376,6.25941368748078,-75.5600862761822
149-6556,149,6556,6.26124163985113,-75.5604907811376,6.26168723991357,-75.5607034665179
149-2533,149,2533,6.26124163985113,-75.5604907811376,6.26186470818053,-75.5615129542504
149-4094,149,4094,6.26124163985113,-75.5604907811376,6.26146817072206,-75.5601294268888
149-2535,149,2535,6.26124163985113,-75.5604907811376,6.25902544888129,-75.5594002462767
150-2537,150,2537,6.25781960188441,-75.563036365471,6.25849758083456,-75.5634619637103
150-2538,150,2538,6.25781960188441,-75.563036365471,6.25924750356668,-75.5628820740787
150-2539,150,2539,6.25781960188441,-75.563036365471,6.25657250162048,-75.5618960149056
150-2540,150,2540,6.25781960188441,-75.563036365471,6.25700614848778,-75.5624117475606
151-2544,151,2544,6.2541000344015,-75.5646595422354,6.25502249157798,-75.5648594071288
151-2542,151,2542,6.2541000344015,-75.5646595422354,6.25228375889635,-75.5628586872251
151-2543,151,2543,6.2541000344015,-75.5646595422354,6.2542982254802,-75.565419095075
152-2545,152,2545,6.25220360355251,-75.5616834363069,6.25228465829067,-75.5620179929635
152-2547,152,2547,6.25220360355251,-75.5616834363069,6.2528277153577,-75.5617293009502
152-2548,152,2548,6.25220360355251,-75.5616834363069,6.25211358965366,-75.5612675125912
153-3458,153,3458,6.24934047951117,-75.5660194290622,6.25012575849893,-75.5676022187595
153-2549,153,2549,6.24934047951117,-75.5660194290622,6.24831916992328,-75.5652138017753
153-2550,153,2550,6.24934047951117,-75.5660194290622,6.25052780902245,-75.5638511772799
154-2553,154,2553,6.24781386663539,-75.564038104667,6.24843917889249,-75.5629630539472
154-2554,154,2554,6.24781386663539,-75.564038104667,6.24589647101682,-75.5647982051593
154-4069,154,4069,6.24781386663539,-75.564038104667,6.24703329265381,-75.564808200896
154-3461,154,3461,6.24781386663539,-75.564038104667,6.24966034223774,-75.5629824385354
154-3457,154,3457,6.24781386663539,-75.564038104667,6.24720153413014,-75.5660495174308
155-2557,155,2557,6.2446986249459,-75.5672799860178,6.24466226230474,-75.566067641812
155-2558,155,2558,6.2446986249459,-75.5672799860178,6.24556706972682,-75.5672357227077
156-2560,156,2560,6.23967120466007,-75.5653762800342,6.24005793825863,-75.5674557836198
156-2561,156,2561,6.23967120466007,-75.5653762800342,6.23943750612981,-75.5638807106762
156-2562,156,2562,6.23967120466007,-75.5653762800342,6.24306478631667,-75.5661564802471
157-2568,157,2568,6.23283001721858,-75.5677553517926,6.23124266592466,-75.568777535823
