"IDVEHICULO","PLACAVEHICULO","MODELO","CAPPASAJEROS","CAPPASAJEROSPIE","CAPPASAJEROSSENTADOS","IDEMPRESA","NOMBRES","IDENTIDADOPERA"
4709,"TPS690",2006,47,18,29,37,"FLOTA LA MILAGROSA",2
4710,"TPS856",2006,41,12,29,37,"FLOTA LA MILAGROSA",2
4711,"TPT402",2006,41,12,29,37,"FLOTA LA MILAGROSA",2
4712,"TPT496",2006,41,12,29,37,"FLOTA LA MILAGROSA",2
4713,"TPT950",2006,46,14,32,37,"FLOTA LA MILAGROSA",2
4714,"TPU080",2006,41,12,29,37,"FLOTA LA MILAGROSA",2
4715,"TPU202",2005,19,0,19,37,"FLOTA LA MILAGROSA",2
4716,"TPU472",2006,43,13,30,37,"FLOTA LA MILAGROSA",2
4717,"TPU701",2006,43,13,30,37,"FLOTA LA MILAGROSA",2
4718,"TPU791",2006,43,13,30,37,"FLOTA LA MILAGROSA",2
4719,"TPU831",2006,45,15,30,37,"FLOTA LA MILAGROSA",2
4720,"TPV358",2006,41,12,29,37,"FLOTA LA MILAGROSA",2
4721,"TPV417",2006,37,10,27,37,"FLOTA LA MILAGROSA",2
4722,"TPV607",2007,43,13,30,37,"FLOTA LA MILAGROSA",2
4723,"TPV609",2006,40,12,28,37,"FLOTA LA MILAGROSA",2
4724,"TPV721",2006,40,11,29,37,"FLOTA LA MILAGROSA",2
4725,"TPW016",2007,37,10,27,37,"FLOTA LA MILAGROSA",2
4726,"TPW052",2007,41,12,29,37,"FLOTA LA MILAGROSA",2
4727,"TPW082",2006,40,11,29,37,"FLOTA LA MILAGROSA",2
4728,"TPX127",2007,43,13,30,37,"FLOTA LA MILAGROSA",2
4729,"TPX562",2007,39,9,30,37,"FLOTA LA MILAGROSA",2
4730,"TPX966",2007,40,11,29,37,"FLOTA LA MILAGROSA",2
4731,"TPY105",2007,41,11,30,37,"FLOTA LA MILAGROSA",2
4732,"TPY771",2007,41,12,29,37,"FLOTA LA MILAGROSA",2
4733,"TPY796",2007,30,1,29,37,"FLOTA LA MILAGROSA",2
4734,"TPY797",2007,41,12,29,37,"FLOTA LA MILAGROSA",2
4735,"TPY942",2007,41,12,29,37,"FLOTA LA MILAGROSA",2
4736,"TPZ084",2007,19,0,19,37,"FLOTA LA MILAGROSA",2
4737,"TPZ127",2007,19,0,19,37,"FLOTA LA MILAGROSA",2
4738,"TPZ164",2008,43,13,30,37,"FLOTA LA MILAGROSA",2
4739,"TPZ218",2007,40,11,29,37,"FLOTA LA MILAGROSA",2
4740,"TPZ309",2007,40,11,29,37,"FLOTA LA MILAGROSA",2
4741,"TPZ348",2007,41,12,29,37,"FLOTA LA MILAGROSA",2
4742,"TPZ811",2007,19,0,19,37,"FLOTA LA MILAGROSA",2
4743,"TRD342",2002,40,11,29,37,"FLOTA LA MILAGROSA",2
4745,"TRE350",2005,50,19,31,37,"FLOTA LA MILAGROSA",2
4746,"TSE043",2008,44,14,30,37,"FLOTA LA MILAGROSA",2
4747,"TSE156",2008,19,0,19,37,"FLOTA LA MILAGROSA",2
4748,"TSE241",2007,40,11,29,37,"FLOTA LA MILAGROSA",2
4749,"TSE261",2007,43,13,30,37,"FLOTA LA MILAGROSA",2
4750,"TSE840",2008,19,0,19,37,"FLOTA LA MILAGROSA",2
4751,"TSE853",2008,19,0,19,37,"FLOTA LA MILAGROSA",2
4752,"TSF045",2008,54,18,36,37,"FLOTA LA MILAGROSA",2
4753,"TSF050",2008,54,18,36,37,"FLOTA LA MILAGROSA",2
4754,"TSF428",2008,43,13,30,37,"FLOTA LA MILAGROSA",2
4755,"TSF892",2008,44,14,30,37,"FLOTA LA MILAGROSA",2
4756,"TSH088",2009,42,13,29,37,"FLOTA LA MILAGROSA",2
4757,"TSH190",2009,19,0,19,37,"FLOTA LA MILAGROSA",2
4758,"TSH365",2009,44,14,30,37,"FLOTA LA MILAGROSA",2
4759,"TSH779",2009,42,13,29,37,"FLOTA LA MILAGROSA",2
4760,"TSI537",2009,55,19,36,37,"FLOTA LA MILAGROSA",2
4761,"TSI560",2009,42,13,29,37,"FLOTA LA MILAGROSA",2
4762,"TSJ108",2010,42,13,29,37,"FLOTA LA MILAGROSA",2
4763,"TSJ251",2009,19,0,19,37,"FLOTA LA MILAGROSA",2
4764,"TSJ252",2010,19,0,19,37,"FLOTA LA MILAGROSA",2
4765,"TSJ346",2009,19,0,19,37,"FLOTA LA MILAGROSA",2
4766,"TSJ427",2009,19,0,19,37,"FLOTA LA MILAGROSA",2
4767,"TSJ464",2009,19,0,19,37,"FLOTA LA MILAGROSA",2
4768,"TSJ472",2009,19,0,19,37,"FLOTA LA MILAGROSA",2
4769,"TSJ475",2009,19,0,19,37,"FLOTA LA MILAGROSA",2
4770,"TSJ635",2009,19,0,19,37,"FLOTA LA MILAGROSA",2
4771,"TSJ697",2009,19,0,19,37,"FLOTA LA MILAGROSA",2
4772,"TSJ827",2010,43,13,30,37,"FLOTA LA MILAGROSA",2
4773,"TSJ926",2010,19,0,19,37,"FLOTA LA MILAGROSA",2
4774,"TSJ971",2010,19,0,19,37,"FLOTA LA MILAGROSA",2
4775,"TSK929",2010,46,15,31,37,"FLOTA LA MILAGROSA",2
4776,"TTN531",2014,35,10,25,37,"FLOTA LA MILAGROSA",2
4777,"WDX506",2014,19,0,19,37,"FLOTA LA MILAGROSA",2
4778,"WHK150",2003,43,13,30,37,"FLOTA LA MILAGROSA",2
4790,"EQS393",2014,40,21,19,15,"AUTOCOL",2
4791,"EQS484",2015,40,16,24,15,"AUTOCOL",2
4792,"EQS485",2015,40,16,24,15,"AUTOCOL",2
4793,"EQS488",2015,40,16,24,15,"AUTOCOL",2
4794,"EQS499",2015,44,19,25,15,"AUTOCOL",2
4795,"EQS533",2015,40,16,24,15,"AUTOCOL",2
4796,"EQS541",2015,40,16,24,15,"AUTOCOL",2
4797,"EQS544",2015,40,16,24,15,"AUTOCOL",2
4798,"EQS546",2015,40,16,24,15,"AUTOCOL",2
4799,"EQS848",2015,40,16,24,15,"AUTOCOL",2
4800,"EQS894",2015,40,16,24,15,"AUTOCOL",2
4801,"EQT020",2015,40,16,24,15,"AUTOCOL",2
4802,"EQT042",2015,44,20,24,15,"AUTOCOL",2
4803,"EQT043",2015,44,20,24,15,"AUTOCOL",2
4804,"EQT050",2015,40,16,24,15,"AUTOCOL",2
4805,"SNP154",2009,19,0,19,15,"AUTOCOL",2
4807,"TPO779",2003,19,0,19,15,"AUTOCOL",2
4813,"TPR863",2005,19,0,19,15,"AUTOCOL",2
4814,"TPR893",2005,19,0,19,15,"AUTOCOL",2
4815,"TPS402",2005,19,0,19,15,"AUTOCOL",2
4816,"TPT083",2005,19,0,19,15,"AUTOCOL",2
4817,"TPT198",2005,19,0,19,15,"AUTOCOL",2
4818,"TPT353",2006,19,0,19,15,"AUTOCOL",2
4820,"TPU616",2006,19,0,19,15,"AUTOCOL",2
4823,"TPV608",2006,19,0,19,15,"AUTOCOL",2
4824,"TPY592",2007,19,0,19,15,"AUTOCOL",2
4829,"TSF122",2008,19,0,19,15,"AUTOCOL",2
